order_id,customer_id,product_id,order_date,quantity,unit_price,channel,status
O000443,C00082,P00095,2024-09-17,1,194.76,marketplace,completed
O000444,C00010,P00038,2023-03-14,1,44.09,web,completed
O000445,C00618,P00026,2023-08-18,5,208.07,marketplace,cancelled
O000446,C00246,P00209,2024-11-30,1,15.18,marketplace,completed
O000447,C00412,P00174,2024-05-22,4,18.87,mobile,completed
O000448,C00487,P00036,2023-01-22,5,107.97,phone,completed
O000449,C00334,P00027,2024-05-18,1,140.37,phone,completed
O000450,C00488,P00209,2023-07-21,3,15.28,web,completed
O000451,C00517,P00131,2024-07-21,1,174.84,web,completed
O000452,C00119,P00049,2023-04-18,5,49.08,phone,completed
O000453,C00030,P00087,2024-05-20,3,102.88,mobile,completed
O000454,C00127,P00160,2024-11-29,1,113.3,mobile,completed
O000455,C00067,P00212,2024-11-26,1,73.95,marketplace,completed
O000456,C00119,P00188,2023-11-10,2,96.45,marketplace,completed
O000457,C00321,P00046,2023-03-15,4,49.06,phone,completed
O000458,C00374,P00019,2024-03-15,2,238.1,mobile,completed
O000459,C00533,P00019,2024-03-15,2,238.1,mobile,completed
O000460,C00110,P00019,2024-03-15,1,238.1,phone,completed
O000461,C00036,P00124,2023-09-27,2,82.22,marketplace,completed
O000462,C00386,P00050,2023-09-22,2,100.77,web,completed
O000463,C00054,P00158,2024-12-23,1,48.42,mobile,completed
O000464,C00346,P00189,2024-10-23,2,61.51,phone,completed
O000465,C00562,P00148,2024-06-01,1,47.37,phone,completed
O000466,C00168,P00154,2023-03-23,4,85.59,mobile,completed
O000467,C00371,P00194,2023-12-12,1,109.18,web,completed
O000468,C00486,P00068,2024-06-01,2,39.68,mobile,completed
O000469,C00251,P00048,2024-12-06,1,31.08,web,completed
O000470,C00092,P00185,2023-04-10,2,246.61,phone,completed
O000471,C00522,P00183,2024-10-29,1,93.82,mobile,completed
O000472,C00445,P00213,2023-01-20,1,152.53,marketplace,completed
O000473,C00021,P00050,2024-03-11,4,100.34,phone,completed
O000474,C00213,P00216,2024-02-28,2,44.27,web,completed
O000475,C00166,P00069,2023-05-31,3,178.48,web,completed
O000476,C00001,P00004,2024-03-04,2,68.32,mobile,completed
O000477,C00308,P00004,2024-03-04,1,68.32,marketplace,completed
O000478,C00547,P00004,2024-03-04,1,68.32,phone,completed
O000479,C00193,P00152,2024-06-16,1,166.2,mobile,completed
O000480,C00433,P00101,2023-09-14,2,233.14,web,completed
O000481,C00147,P00114,2024-02-23,1,114.3,mobile,completed
O000482,C00524,P00131,2023-03-01,2,174.65,mobile,completed
O000483,C00128,P00080,2023-12-01,1,30.23,web,completed
O000484,C00232,P00183,2024-06-06,1,102.44,marketplace,completed
O000485,C00314,P00170,2023-01-09,1,193.39,phone,completed
O000486,C00399,P00145,2023-03-22,2,231.37,mobile,completed
O000487,C00147,P00167,2023-10-21,1,61.44,phone,completed
O000488,C00429,P00132,2024-03-08,2,236.0,phone,completed
O000489,C00235,P00152,2023-06-03,1,159.9,marketplace,completed
O000490,C00246,P00041,2024-04-29,3,143.59,web,completed
O000491,C00435,P00010,2023-05-18,2,160.39,mobile,completed
O000492,C00548,P00047,2023-12-30,1,61.25,marketplace,completed
O000493,C00077,P00006,2023-07-31,2,20.91,marketplace,completed
O000494,C00256,P00149,2024-10-10,2,140.77,web,completed
O000495,C00528,P00196,2023-09-06,1,191.22,web,completed
O000496,C00191,P00190,2024-12-02,2,61.11,phone,cancelled
O000497,C00500,P00034,2023-10-28,1,156.25,web,completed
O000498,C00276,P00121,2023-05-11,1,98.39,web,completed
O000499,C00114,P00201,2024-12-27,3,7.65,mobile,completed
O000500,C00273,P00078,2023-09-02,1,82.11,web,completed
O000501,C00399,P00212,2023-12-01,1,75.92,mobile,completed
O000502,C00351,P00032,2023-04-03,1,92.59,phone,completed
O000503,C00524,P00010,2024-12-21,1,151.41,mobile,completed
O000504,C00106,P00050,2023-08-05,1,100.53,mobile,completed
O000505,C00019,P00059,2023-06-08,1,106.92,mobile,completed
O000506,C00491,P00017,2023-03-18,1,96.86,web,completed
O000507,C00049,P00009,2024-01-22,1,90.75,mobile,completed
O000508,C00190,P00011,2023-02-04,1,183.42,marketplace,completed
O000509,C00340,P00139,2024-12-08,1,193.95,marketplace,completed
O000510,C00394,P00154,2024-07-28,2,82.55,web,completed
O000511,C00196,P00074,2024-11-09,1,89.53,mobile,completed
O000512,C00547,P00045,2024-06-25,2,65.56,mobile,completed
O000513,C00356,P00104,2023-02-06,1,75.32,marketplace,completed
O000514,C00171,P00030,2023-12-15,2,224.95,marketplace,completed
O000515,C00507,P00073,2024-06-18,1,66.65,web,completed
O000516,C00224,P00175,2023-05-19,1,24.58,web,completed
O000517,C00566,P00213,2024-11-06,2,149.18,web,completed
O000518,C00277,P00010,2023-05-23,1,160.58,web,completed
O000519,C00378,P00088,2024-05-04,2,14.73,marketplace,completed
O000520,C00011,P00122,2023-03-12,4,197.85,marketplace,completed
O000521,C00109,P00109,2023-07-07,2,51.81,phone,completed
O000522,C00209,P00129,2024-12-06,2,228.63,phone,completed
O000523,C00190,P00095,2023-05-11,1,194.34,mobile,completed
O000524,C00404,P00195,2023-06-08,2,49.12,mobile,completed
O000525,C00013,P00042,2023-02-28,4,186.46,web,completed
O000526,C00086,P00001,2023-11-10,3,114.25,marketplace,completed
O000527,C00088,P00001,2023-04-30,5,125.36,mobile,completed
O000528,C00643,P00199,2023-04-27,1,70.46,web,completed
O000529,C00230,P00010,2023-01-18,1,151.13,web,cancelled
O000530,C00116,P00183,2023-07-14,1,101.22,phone,completed
O000531,C00087,P00037,2023-05-22,1,190.34,web,completed
O000532,C00309,P00065,2024-04-05,2,123.63,marketplace,completed
O000533,C00079,P00043,2023-10-23,2,99.48,web,completed
O000534,C00490,P00059,2024-10-27,1,114.71,web,completed
O000535,C00362,P00171,2023-04-05,1,126.36,marketplace,completed
O000536,C00252,P00203,2024-01-10,2,131.95,phone,completed
O000537,C00432,P00205,2023-11-30,2,31.93,mobile,completed
O000538,C00113,P00088,2024-06-23,5,15.15,web,completed
O000539,C00432,P00160,2024-11-21,3,105.66,mobile,completed
O000540,C00435,P00086,2023-06-29,1,13.89,marketplace,completed
O000541,C00145,P00030,2023-02-15,2,202.7,web,completed
O000542,C00541,P00027,2023-08-01,1,133.24,marketplace,completed
O000543,C00033,P00156,2023-12-26,2,202.06,mobile,completed
O000544,C00586,P00014,2024-01-17,2,74.12,marketplace,completed
O000545,C00217,P00171,2024-06-29,5,141.28,phone,completed
O000546,C00480,P00108,2024-04-16,3,85.84,phone,completed
O000547,C00107,P00168,2023-09-25,1,238.54,web,completed
O000548,C00317,P00145,2023-11-02,1,211.5,mobile,cancelled
O000549,C00047,P00003,2024-02-24,5,53.35,web,completed
O000550,C00401,P00120,2023-09-26,3,129.16,marketplace,completed
O000551,C00392,P00051,2024-12-19,2,111.88,phone,cancelled
O000552,C00238,P00005,2024-03-22,2,148.9,mobile,completed
O000553,C00145,P00005,2024-03-22,3,148.9,mobile,completed
O000554,C00514,P00005,2024-03-22,2,148.9,marketplace,completed
O000555,C00397,P00066,2023-12-14,2,111.28,mobile,completed
O000556,C00317,P00046,2023-06-27,2,53.75,web,completed
O000557,C00184,P00199,2024-01-14,1,73.5,phone,completed
O000558,C00583,P00214,2023-08-11,4,23.5,phone,completed
O000559,C00322,P00128,2023-02-03,4,62.42,marketplace,completed
O000560,C00059,P00171,2023-03-12,4,124.87,mobile,completed
O000561,C00398,P00004,2024-06-20,1,67.02,phone,completed
O000562,C00111,P00156,2024-05-25,2,200.76,phone,completed
O000563,C00488,P00084,2024-08-18,1,99.26,web,completed
O000564,C00390,P00016,2023-08-28,1,119.83,web,completed
O000565,C00434,P00151,2024-12-02,1,132.46,marketplace,completed
O000566,C00430,P00057,2023-08-07,1,178.07,mobile,completed
O000567,C00169,P00110,2024-05-25,1,113.1,mobile,completed
O000568,C00585,P00180,2023-10-24,2,34.74,phone,completed
O000569,C00325,P00103,2024-09-28,2,212.19,web,completed
O000570,C00534,P00205,2023-05-06,4,34.44,web,completed
O000571,C00431,P00075,2024-12-26,5,168.2,mobile,completed
O000572,C00017,P00088,2024-04-02,5,14.07,marketplace,completed
O000573,C00437,P00048,2024-11-14,5,31.96,marketplace,completed
O000574,C00448,P00066,2023-04-06,1,119.14,marketplace,completed
O000575,C00107,P00053,2024-06-23,3,234.0,phone,completed
O000576,C00229,P00044,2024-08-04,2,66.55,phone,completed
O000577,C00406,P00043,2024-02-24,5,99.27,web,completed
O000578,C00425,P00090,2024-12-04,4,144.97,mobile,completed
O000579,C00615,P00163,2023-01-04,1,190.94,marketplace,completed
O000580,C00592,P00175,2023-10-13,1,26.76,phone,completed
O000581,C00130,P00168,2023-04-18,1,230.09,web,completed
O000582,C00096,P00183,2024-04-26,4,94.37,web,completed
O000583,C00586,P00019,2023-01-22,1,225.21,phone,completed
O000584,C00305,P00075,2023-01-22,2,168.69,mobile,completed
O000585,C00148,P00107,2024-02-11,3,181.48,web,completed
O000586,C00080,P00047,2024-05-01,1,63.45,phone,completed
O000587,C00216,P00097,2024-10-14,3,71.38,phone,completed
O000588,C00581,P00150,2023-11-09,3,54.89,web,completed
O000589,C00261,P00151,2023-04-09,5,132.12,web,completed
O000590,C00223,P00017,2023-06-12,2,105.28,web,completed
O000591,C00357,P00104,2023-10-06,4,71.79,marketplace,completed
O000592,C00288,P00202,2023-12-24,4,152.26,phone,completed
O000593,C00279,P00115,2023-03-28,5,30.27,marketplace,completed
O000594,C00035,P00181,2024-04-19,1,30.09,marketplace,completed
O000595,C00331,P00129,2024-03-23,5,227.3,phone,completed
O000596,C00327,P00142,2024-09-04,2,112.71,web,completed
O000597,C00218,P00107,2024-07-06,1,167.57,mobile,completed
O000598,C00446,P00134,2023-03-28,4,95.29,marketplace,completed
O000599,C00464,P00107,2024-09-21,2,172.45,mobile,completed
O000600,C00473,P00163,2024-04-03,1,191.89,marketplace,completed
O000601,C00098,P00180,2023-04-20,4,34.51,phone,completed
O000602,C00403,P00120,2024-07-11,1,125.97,marketplace,completed
O000603,C00030,P00210,2024-06-17,5,39.81,mobile,completed
O000604,C00378,P00011,2023-02-10,4,167.75,web,completed
O000605,C00628,P00026,2024-12-01,1,202.1,phone,completed
O000606,C00424,P00073,2023-08-21,2,72.81,phone,completed
O000607,C00095,P00103,2024-05-24,2,215.17,marketplace,completed
O000608,C00080,P00054,2024-08-16,4,63.64,web,completed
O000609,C00214,P00022,2024-12-18,1,12.13,marketplace,completed
O000610,C00373,P00129,2024-08-12,1,242.98,phone,completed
O000611,C00592,P00088,2024-12-20,1,15.4,web,completed
O000612,C00544,P00035,2023-05-04,1,34.4,phone,completed
O000613,C00342,P00030,2023-10-26,1,209.39,web,completed
O000614,C00181,P00156,2023-12-11,1,203.13,marketplace,completed
O000615,C00055,P00193,2024-02-07,2,240.37,web,completed
O000616,C00403,P00085,2024-03-14,1,108.1,web,completed
O000617,C00004,P00114,2023-07-08,3,114.83,web,completed
O000618,C00467,P00212,2023-06-04,1,69.05,mobile,completed
O000619,C00010,P00190,2024-12-14,1,58.83,marketplace,completed
O000620,C00298,P00008,2024-12-17,2,67.35,mobile,completed
O000621,C00360,P00079,2024-02-04,1,159.59,marketplace,completed
O000622,C00611,P00109,2024-05-21,3,48.88,phone,completed
O000623,C00251,P00014,2023-04-05,4,70.11,phone,completed
O000624,C00461,P00040,2023-11-01,2,112.68,mobile,completed
O000625,C00594,P00148,2023-08-17,2,47.33,marketplace,completed
O000626,C00009,P00042,2024-10-06,2,192.87,phone,completed
O000627,C00499,P00059,2024-11-28,2,112.31,marketplace,completed
O000628,C00006,P00110,2023-02-24,1,109.77,phone,completed
O000629,C00575,P00005,2023-10-26,1,153.41,mobile,completed
O000630,C00485,P00132,2024-12-10,1,215.06,marketplace,completed
O000631,C00447,P00166,2023-08-04,4,100.55,marketplace,completed
O000632,C00305,P00061,2024-09-14,1,85.87,phone,completed
O000633,C00367,P00189,2024-02-20,1,57.33,phone,completed
O000634,C00091,P00203,2023-10-28,2,129.91,mobile,completed
O000635,C00301,P00127,2024-04-13,2,121.17,web,completed
O000636,C00056,P00184,2024-08-08,1,77.86,web,completed
O000637,C00125,P00031,2023-02-16,3,65.97,web,completed
O000638,C00644,P00070,2024-06-22,1,182.1,marketplace,completed
O000639,C00124,P00020,2024-07-08,2,95.18,web,completed
O000640,C00496,P00054,2023-08-03,2,65.19,mobile,completed
O000641,C00023,P00130,2024-09-26,1,123.62,mobile,completed
O000642,C00103,P00105,2023-04-29,2,181.45,phone,completed
O000643,C00291,P00131,2023-11-05,3,180.36,phone,completed
O000644,C00364,P00172,2023-04-11,1,178.38,mobile,completed
O000645,C00538,P00195,2023-12-25,1,51.43,phone,completed
O000646,C00144,P00066,2024-01-25,2,117.84,marketplace,completed
O000647,C00185,P00111,2024-08-30,4,192.96,marketplace,completed
O000648,C00163,P00154,2023-04-19,1,79.92,mobile,completed
O000649,C00243,P00049,2023-03-23,2,52.43,web,completed
O000650,C00118,P00067,2024-11-15,3,186.86,web,completed
O000651,C00461,P00039,2024-10-16,2,123.95,phone,completed
O000652,C00542,P00097,2023-04-22,1,68.69,mobile,completed
O000653,C00418,P00022,2023-03-14,1,12.05,web,cancelled
O000654,C00573,P00196,2023-10-17,2,190.16,mobile,completed
O000655,C00104,P00202,2024-09-12,4,150.78,web,completed
O000656,C00400,P00011,2024-01-14,1,169.21,marketplace,completed
O000657,C00320,P00057,2023-02-27,2,170.09,phone,completed
O000658,C00061,P00036,2024-04-16,2,110.52,mobile,completed
O000659,C00578,P00157,2023-06-23,4,96.84,web,completed
O000660,C00133,P00047,2023-10-21,3,68.86,marketplace,completed
O000661,C00234,P00044,2024-07-12,1,68.25,web,completed
O000662,C00019,P00026,2024-11-30,1,204.16,phone,completed
O000663,C00631,P00176,2023-02-13,3,90.15,marketplace,completed
O000664,C00550,P00137,2023-10-26,1,138.59,web,completed
O000665,C00045,P00008,2024-12-27,3,68.39,marketplace,completed
O000666,C00257,P00086,2023-10-24,2,13.85,mobile,completed
O000667,C00251,P00143,2024-01-11,1,162.64,marketplace,completed
O000668,C00141,P00041,2023-09-30,3,136.98,mobile,completed
O000669,C00465,P00105,2023-09-18,3,193.39,web,completed
O000670,C00625,P00019,2023-01-19,1,211.64,phone,completed
O000671,C00313,P00164,2024-01-11,1,69.66,web,completed
O000672,C00606,P00155,2024-02-16,3,26.06,mobile,completed
O000673,C00059,P00155,2024-08-09,1,25.74,web,completed
O000674,C00167,P00126,2024-02-25,2,112.95,phone,completed
O000675,C00556,P00082,2023-12-24,1,160.39,marketplace,completed
O000676,C00623,P00171,2023-10-14,1,137.85,web,completed
O000677,C00368,P00141,2023-04-15,1,112.1,phone,completed
O000678,C00066,P00100,2024-05-01,4,26.25,phone,completed
O000679,C00051,P00124,2023-05-31,1,80.7,mobile,completed
O000680,C00063,P00017,2023-04-07,4,94.35,marketplace,completed
O000681,C00520,P00012,2024-12-20,2,222.14,phone,completed
O000682,C00437,P00038,2023-04-05,2,45.23,marketplace,completed
O000683,C00302,P00147,2023-04-30,1,214.26,web,completed
O000684,C00524,P00005,2023-05-14,4,148.58,marketplace,completed
O000685,C00080,P00164,2024-12-04,2,70.59,mobile,completed
O000686,C00538,P00166,2024-03-06,3,93.4,phone,completed
O000687,C00237,P00091,2023-09-28,4,132.79,phone,completed
O000688,C00518,P00042,2023-09-26,3,193.25,web,completed
O000689,C00551,P00204,2024-11-22,3,119.96,mobile,completed
O000690,C00084,P00184,2024-08-24,1,72.1,phone,completed
O000691,C00171,P00075,2023-12-01,4,167.31,web,completed
O000692,C00075,P00194,2023-11-30,4,106.6,mobile,completed
O000693,C00345,P00174,2024-01-26,1,19.5,marketplace,completed
O000694,C00646,P00029,2024-03-26,1,75.49,phone,completed
O000695,C00522,P00178,2024-07-27,3,155.57,web,completed
O000696,C00603,P00012,2023-05-08,2,224.75,marketplace,completed
O000697,C00437,P00043,2024-12-06,1,100.58,marketplace,completed
O000698,C00441,P00140,2023-10-03,1,115.4,marketplace,completed
O000699,C00174,P00145,2024-03-13,1,219.47,marketplace,completed
O000700,C00566,P00133,2024-12-03,1,193.64,mobile,completed
O000701,C00379,P00018,2023-01-24,2,67.66,mobile,completed
O000702,C00123,P00179,2023-08-31,1,20.87,phone,completed
O000703,C00081,P00194,2024-11-10,5,107.99,mobile,completed
O000704,C00323,P00146,2024-07-15,1,170.97,web,completed
O000705,C00009,P00153,2023-12-08,2,20.5,mobile,completed
O000706,C00509,P00170,2023-04-25,2,174.68,marketplace,completed
O000707,C00214,P00051,2023-04-21,3,101.79,mobile,completed
O000708,C00185,P00129,2023-02-02,2,229.91,marketplace,completed
O000709,C00099,P00124,2024-10-11,3,83.05,mobile,completed
O000710,C00327,P00123,2023-04-05,1,142.3,web,completed
O000711,C00241,P00187,2023-10-23,4,30.28,web,completed
O000712,C00422,P00107,2023-09-07,1,173.6,phone,completed
O000713,C00316,P00164,2024-09-17,1,66.78,phone,completed
O000714,C00620,P00079,2023-11-26,2,157.08,web,completed
O000715,C00065,P00003,2024-12-09,3,51.88,web,completed
O000716,C00166,P00141,2024-01-29,3,123.32,marketplace,completed
O000717,C00105,P00089,2023-10-10,4,158.99,phone,completed
O000718,C00127,P00010,2024-09-04,1,156.64,phone,completed
O000719,C00426,P00063,2024-05-14,4,130.92,web,completed
O000720,C00332,P00073,2023-01-13,3,70.46,phone,completed
O000721,C00299,P00015,2024-01-24,1,251.59,phone,completed
O000722,C00509,P00178,2023-03-20,1,151.24,phone,completed
O000723,C00577,P00046,2024-12-09,5,49.85,web,completed
O000724,C00502,P00156,2024-05-05,5,202.44,mobile,completed
O000725,C00506,P00178,2023-03-12,2,156.31,marketplace,completed
O000726,C00215,P00137,2023-11-27,1,146.35,phone,cancelled
O000727,C00084,P00143,2024-02-19,1,165.86,web,completed
O000728,C00117,P00052,2023-12-04,1,205.98,web,completed
O000729,C00010,P00215,2024-11-09,2,74.33,marketplace,completed
O000730,C00170,P00130,2023-04-09,1,136.78,mobile,completed
O000731,C00339,P00104,2023-09-06,1,71.7,mobile,completed
O000732,C00193,P00203,2023-05-18,1,147.59,mobile,cancelled
O000733,C00232,P00191,2024-06-15,2,33.66,marketplace,completed
O000734,C00413,P00108,2024-04-24,4,84.63,marketplace,completed
O000735,C00130,P00086,2024-03-03,1,13.96,phone,completed
O000736,C00238,P00132,2023-10-09,4,226.86,mobile,completed
O000737,C00524,P00070,2023-03-18,4,188.15,phone,completed
O000738,C00486,P00206,2023-12-04,3,153.54,marketplace,completed
O000739,C00147,P00155,2023-09-24,3,26.45,phone,completed
O000740,C00026,P00198,2024-03-02,2,72.05,marketplace,completed
O000741,C00384,P00142,2024-10-22,2,114.74,mobile,completed
O000742,C00378,P00012,2024-12-01,2,224.44,marketplace,completed
O000743,C00260,P00002,2024-01-17,2,12.73,marketplace,completed
O000744,C00559,P00016,2024-04-21,5,118.61,web,completed
O000745,C00430,P00023,2023-02-02,1,199.04,web,completed
O000746,C00341,P00018,2023-02-17,1,69.16,marketplace,completed
O000747,C00427,P00073,2024-11-14,3,65.04,web,completed
O000748,C00420,P00057,2023-02-24,1,172.13,mobile,completed
O000749,C00580,P00018,2024-04-29,1,68.38,phone,completed
O000750,C00011,P00030,2023-03-16,1,225.33,mobile,completed
O000751,C00196,P00213,2024-05-01,4,158.6,mobile,completed
O000752,C00280,P00168,2023-09-23,1,238.22,mobile,completed
O000753,C00536,P00123,2023-05-28,1,151.45,phone,completed
O000754,C00445,P00081,2024-10-03,2,202.75,marketplace,completed
O000755,C00526,P00131,2024-05-07,5,178.75,mobile,completed
O000756,C00331,P00193,2023-08-12,2,225.9,marketplace,completed
O000757,C00343,P00004,2024-03-05,2,63.51,marketplace,completed
O000758,C00103,P00004,2024-03-05,1,63.51,marketplace,completed
O000759,C00314,P00004,2024-03-05,1,63.51,mobile,completed
O000760,C00250,P00204,2024-08-05,2,118.49,marketplace,completed
O000761,C00520,P00148,2024-07-12,1,51.2,web,completed
O000762,C00612,P00121,2023-12-01,2,89.43,mobile,completed
O000763,C00145,P00065,2024-12-09,3,122.61,marketplace,completed
O000764,C00242,P00076,2023-12-20,1,77.08,mobile,completed
O000765,C00483,P00099,2023-12-09,3,23.23,phone,completed
O000766,C00326,P00216,2024-06-20,2,44.99,mobile,completed
O000767,C00356,P00162,2023-11-21,2,146.95,phone,completed
